price_per_sqm,total_meters,living_meters,kitchen_meters,rooms_count,floor,floors_count,floor_ratio,living_ratio,kitchen_ratio,building_age,year_of_construction,latitude,longitude,dist_to_center_km,dist_to_sea_km,infrastructure_count,security_score,has_intercom,has_closed_territory,has_code_door,has_garage,has_concierge,offer_photos_count,house_photos_count,has_plan_photo,rooms_category_1room,rooms_category_2room,rooms_category_3room,rooms_category_4plus,rooms_category_studio,floor_category_ground,floor_category_high,floor_category_low,floor_category_mid,floor_category_top,house_type_block,house_type_brick,house_type_monolith,house_type_other,house_type_panel,house_type_unknown,renovation_category_cosmetic,renovation_category_none,renovation_category_premium,renovation_category_standard,renovation_category_unknown,jk_class_category_business,jk_class_category_comfort,jk_class_category_premium,jk_class_category_unknown,building_age_category_modern,building_age_category_new,building_age_category_old,building_age_category_very_old,window_view_category_other,window_view_category_park,window_view_category_street,window_view_category_unknown,window_view_category_water,window_view_category_yard,district_unknown,district_Адмиралтейский жилой комплекс,district_Восточный,district_Восточный Луч,district_Зелёный Бульвар жилой комплекс,district_Ласточкино Гнездо,district_Ленинский,district_Лесной Квартал — 2,district_Микрорайон Снеговая падь,district_Новожилово,district_Первомайский,district_Первореченский,district_Седанка Хиллс,district_Советский,district_Таун Парк,district_Фрегат,district_Фрунзенский,district_жилой комплекс Восточный Луч,district_жилой комплекс Седанка Хиллс
178977.2727272727,35.2,0.0,4.0,1,9,9,1.0,0.0,0.11363636363636363,40.0,1986.0,43.08929,131.919972,4.806803554729285,1.1888140627384967,0,0,0,0,0,0,0,19,48,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
200956.93779904308,20.9,0.0,0.0,1,4,9,0.4444444444444444,0.0,0.0,46.0,1980.0,43.159995,131.930683,7.038930472804606,6.764196935261056,5,1,1,0,0,0,0,7,35,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
258064.51612903227,31.0,0.0,5.0,1,3,5,0.6,0.0,0.16129032258064516,64.0,1962.0,43.122868,131.890684,0.9999940654214369,4.12701116825159,0,0,0,0,0,0,0,21,7,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
216763.0057803468,34.6,0.0,12.0,1,3,9,0.3333333333333333,0.0,0.3468208092485549,39.0,1987.0,43.103813,131.869841,2.1688793581590255,5.583712924589215,0,0,0,0,0,0,0,21,24,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
218592.96482412063,39.8,0.0,8.0,1,2,11,0.18181818181818182,0.0,0.20100502512562815,29.0,1997.0,43.087699,131.917069,4.669258720310134,1.4036359803031144,0,0,0,0,0,0,0,25,50,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
180055.40166204984,36.1,0.0,5.0,1,4,9,0.4444444444444444,0.0,0.13850415512465372,35.0,1991.0,43.161732,131.931529,7.241477568802774,6.970727235408852,0,0,0,0,0,0,0,17,38,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
238907.84982935153,29.3,0.0,9.0,1,6,9,0.6666666666666666,0.0,0.30716723549488056,36.0,1990.0,43.12818,131.933823,5.545441276939888,3.484034731314977,0,0,0,0,0,0,0,27,50,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
213649.85163204747,33.7,0.0,5.0,1,7,9,0.7777777777777778,0.0,0.14836795252225518,42.0,1984.0,43.097137,131.915937,3.9457506133691544,0.551712857286939,0,0,0,0,0,0,0,26,27,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
249430.52391799545,43.9,0.0,20.0,1,2,6,0.3333333333333333,0.0,0.45558086560364464,62.0,1964.0,43.214431,131.950008,13.10957689892427,13.131320560317654,0,0,0,0,0,0,0,22,25,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
162671.23287671234,29.2,0.0,6.0,1,9,9,1.0,0.0,0.20547945205479454,39.0,1987.0,43.110405,131.961004,8.400003778460555,4.695696278207946,0,0,0,0,0,0,0,20,49,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
182584.26966292135,35.6,0.0,14.0,1,4,9,0.4444444444444444,0.0,0.3932584269662921,35.0,1991.0,43.094871,131.905492,3.1886876801132105,1.7080613672516565,0,0,0,0,0,0,0,11,29,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
144414.1689373297,36.7,0.0,5.0,1,10,10,1.0,0.0,0.13623978201634876,3.0,2023.0,43.179855,131.935706,9.06008115018813,9.033722203997298,0,0,0,0,0,0,0,21,50,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
174515.2354570637,36.1,0.0,10.0,1,5,9,0.5555555555555556,0.0,0.27700831024930744,37.0,1989.0,43.126788,131.942691,6.47067112017057,3.896840601619151,0,0,0,0,0,0,0,13,42,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
165841.58415841585,40.4,0.0,16.0,1,7,25,0.28,0.0,0.39603960396039606,3.0,2023.0,43.167315,131.96732,10.749997066353913,9.133412687032251,0,0,0,0,0,0,0,21,50,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
196850.3937007874,38.1,38.1,0.0,1,8,26,0.3076923076923077,1.0,0.0,3.0,2023.0,43.193687,131.920616,9.513898274441143,10.399481786580283,2,2,1,0,1,1,1,24,50,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
215017.06484641638,29.3,0.0,6.0,1,4,9,0.4444444444444444,0.0,0.20477815699658702,50.0,1976.0,43.130689,131.915987,3.7807891990542233,3.435479390665165,0,0,0,0,0,0,0,10,50,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
195652.17391304346,32.2,0.0,5.0,1,4,10,0.4,0.0,0.15527950310559005,4.0,2022.0,43.131816,131.941727,6.498656497350551,4.276483539496387,0,0,0,0,0,0,0,18,27,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
255707.76255707763,21.9,18.3,2.0,1,19,24,0.7916666666666666,0.8356164383561645,0.09132420091324202,6.0,2020.0,43.170633,131.948704,9.309713202397159,8.46293314979563,0,0,0,0,0,0,0,18,50,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
230989.58333333334,38.4,0.0,13.1,1,15,24,0.625,0.0,0.3411458333333333,0.0,2026.0,43.164556,131.945415,8.595370387939413,7.7010319780455845,0,0,0,0,0,0,0,11,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
167173.25227963526,32.9,0.0,0.0,1,3,4,0.75,0.0,0.0,68.0,1958.0,43.102602,131.936905,5.8828245220892175,1.8985524787880468,4,0,0,0,0,0,0,6,12,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
201400.0,46.5,0.0,0.0,1,1,18,0.05555555555555555,0.0,0.0,1.0,2025.0,43.090089,131.858765,4.094198768729526,6.885537793944615,3,2,1,1,0,0,0,4,11,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
220000.0,45.4,0.0,0.0,1,4,18,0.2222222222222222,0.0,0.0,1.0,2025.0,43.090089,131.858765,4.094198768729526,6.885537793944615,3,2,1,1,0,0,0,4,11,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
167597.7653631285,17.9,0.0,2.0,1,2,5,0.4,0.0,0.111731843575419,46.0,1980.0,43.090648,131.959999,8.717368519943838,4.559628034119408,0,0,0,0,0,0,0,17,43,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
225000.0,45.2,0.0,0.0,1,6,18,0.3333333333333333,0.0,0.0,1.0,2025.0,43.090089,131.858765,4.094198768729526,6.885537793944615,3,2,1,1,0,0,0,4,11,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
215000.0,46.1,0.0,0.0,1,2,18,0.1111111111111111,0.0,0.0,1.0,2025.0,43.090089,131.858765,4.094198768729526,6.885537793944615,3,2,1,1,0,0,0,4,11,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
111867.70428015564,51.4,0.0,5.0,1,9,14,0.6428571428571429,0.0,0.09727626459143969,3.0,2023.0,43.097572,131.949106,7.33535873906709,3.241987586162138,0,0,0,0,0,0,0,12,42,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
215000.0,51.9,0.0,0.0,1,3,18,0.16666666666666666,0.0,0.0,1.0,2025.0,43.090089,131.858765,4.094198768729526,6.885537793944615,3,2,1,1,0,0,0,4,11,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
239999.99999999997,44.2,0.0,0.0,1,14,18,0.7777777777777778,0.0,0.0,1.0,2025.0,43.090089,131.858765,4.094198768729526,6.885537793944615,3,2,1,1,0,0,0,4,11,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
203030.30303030304,33.0,0.0,8.0,1,9,12,0.75,0.0,0.24242424242424243,45.0,1981.0,43.186428,131.915002,8.526902083719314,9.60953559623688,0,0,0,0,0,0,0,24,25,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
245475.11312217193,44.2,0.0,0.0,1,19,26,0.7307692307692307,0.0,0.0,1.0,2025.0,43.090089,131.858765,4.094198768729526,6.885537793944615,3,2,1,1,0,0,0,4,11,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
220000.0,51.9,0.0,0.0,1,5,18,0.2777777777777778,0.0,0.0,1.0,2025.0,43.090089,131.858765,4.094198768729526,6.885537793944615,3,2,1,1,0,0,0,4,11,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
171474.35897435897,31.2,0.0,5.0,1,5,5,1.0,0.0,0.16025641025641027,61.0,1965.0,43.125923,131.938517,5.997535764541655,3.5361492455746983,0,0,0,0,0,0,0,18,29,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
225000.0,51.8,0.0,0.0,1,9,18,0.5,0.0,0.0,1.0,2025.0,43.090089,131.858765,4.094198768729526,6.885537793944615,3,2,1,1,0,0,0,4,11,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
230000.0,44.4,0.0,0.0,1,8,18,0.4444444444444444,0.0,0.0,1.0,2025.0,43.090089,131.858765,4.094198768729526,6.885537793944615,3,2,1,1,0,0,0,4,11,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
230000.0,44.6,0.0,0.0,1,9,18,0.5,0.0,0.0,1.0,2025.0,43.090089,131.858765,4.094198768729526,6.885537793944615,3,2,1,1,0,0,0,4,11,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
215000.0,48.9,0.0,0.0,1,1,18,0.05555555555555555,0.0,0.0,1.0,2025.0,43.090089,131.858765,4.094198768729526,6.885537793944615,3,3,1,1,1,0,0,4,11,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
235000.0,51.4,0.0,0.0,1,13,18,0.7222222222222222,0.0,0.0,1.0,2025.0,43.090089,131.858765,4.094198768729526,6.885537793944615,3,2,1,1,0,0,0,4,11,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
225000.0,49.0,0.0,0.0,1,7,18,0.3888888888888889,0.0,0.0,1.0,2025.0,43.090089,131.858765,4.094198768729526,6.885537793944615,3,2,1,1,0,0,0,4,11,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
204918.03278688525,30.5,0.0,4.0,1,4,5,0.8,0.0,0.13114754098360656,55.0,1971.0,43.126841,131.915409,3.550554211725972,3.0226189902793985,0,0,0,0,0,0,0,10,3,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
178247.7341389728,33.1,0.0,7.0,1,1,12,0.08333333333333333,0.0,0.21148036253776434,45.0,1981.0,43.094012,131.91873,4.3925254636855025,0.6794527880019213,0,0,0,0,0,0,0,21,10,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
189149.56011730206,34.1,0.0,5.0,1,9,9,1.0,0.0,0.14662756598240467,40.0,1986.0,43.151357,131.932268,6.541442251798666,5.861015765942758,0,0,0,0,0,0,0,30,9,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
165189.8734177215,31.6,15.2,8.0,1,1,9,0.1111111111111111,0.48101265822784806,0.2531645569620253,41.0,1985.0,43.131518,131.946904,7.043934008798882,4.599754204557016,0,0,0,0,0,0,0,13,50,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
270000.0,48.6,0.0,0.0,1,11,18,0.6111111111111112,0.0,0.0,1.0,2025.0,43.090089,131.858765,4.094198768729526,6.885537793944615,3,2,1,1,0,0,0,4,11,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
229508.19672131148,30.5,0.0,9.0,1,1,9,0.1111111111111111,0.0,0.29508196721311475,9.0,2017.0,43.121083,131.968197,9.20026210078007,5.839321347817368,0,0,0,0,0,0,0,8,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
300000.0,44.2,0.0,0.0,1,17,18,0.9444444444444444,0.0,0.0,1.0,2025.0,43.090089,131.858765,4.094198768729526,6.885537793944615,3,2,1,1,0,0,0,4,11,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
270000.0,49.1,0.0,0.0,1,19,26,0.7307692307692307,0.0,0.0,1.0,2025.0,43.090089,131.858765,4.094198768729526,6.885537793944615,3,2,1,1,0,0,0,4,11,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
300000.0,44.5,0.0,0.0,1,21,26,0.8076923076923077,0.0,0.0,1.0,2025.0,43.090089,131.858765,4.094198768729526,6.885537793944615,3,2,1,1,0,0,0,4,11,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
270000.0,49.1,0.0,0.0,1,13,18,0.7222222222222222,0.0,0.0,1.0,2025.0,43.090089,131.858765,4.094198768729526,6.885537793944615,3,2,1,1,0,0,0,4,11,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
270000.0,51.5,0.0,0.0,1,20,26,0.7692307692307693,0.0,0.0,1.0,2025.0,43.090089,131.858765,4.094198768729526,6.885537793944615,3,2,1,1,0,0,0,4,11,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
300000.0,44.1,0.0,0.0,1,18,18,1.0,0.0,0.0,1.0,2025.0,43.090089,131.858765,4.094198768729526,6.885537793944615,3,2,1,1,0,0,0,4,11,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
300000.0,45.2,0.0,0.0,1,11,18,0.6111111111111112,0.0,0.0,1.0,2025.0,43.090089,131.858765,4.094198768729526,6.885537793944615,3,2,1,1,0,0,0,4,11,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
300000.0,45.0,0.0,0.0,1,13,18,0.7222222222222222,0.0,0.0,1.0,2025.0,43.090089,131.858765,4.094198768729526,6.885537793944615,3,2,1,1,0,0,0,4,11,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
270000.0,51.8,0.0,0.0,1,18,18,1.0,0.0,0.0,1.0,2025.0,43.090089,131.858765,4.094198768729526,6.885537793944615,3,2,1,1,0,0,0,4,11,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
270000.0,51.8,0.0,0.0,1,16,18,0.8888888888888888,0.0,0.0,1.0,2025.0,43.090089,131.858765,4.094198768729526,6.885537793944615,3,2,1,1,0,0,0,4,11,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
280000.0,48.6,0.0,0.0,1,12,18,0.6666666666666666,0.0,0.0,1.0,2025.0,43.090089,131.858765,4.094198768729526,6.885537793944615,3,2,1,1,0,0,0,4,11,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
300000.0,45.4,0.0,0.0,1,20,26,0.7692307692307693,0.0,0.0,1.0,2025.0,43.090089,131.858765,4.094198768729526,6.885537793944615,3,2,1,1,0,0,0,4,11,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
165217.39130434784,23.0,0.0,5.0,1,2,9,0.2222222222222222,0.0,0.21739130434782608,42.0,1984.0,43.132491,131.939783,6.313683678532627,4.222426241697898,0,0,0,0,0,0,0,16,50,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
280000.0,48.7,0.0,0.0,1,17,18,0.9444444444444444,0.0,0.0,1.0,2025.0,43.090089,131.858765,4.094198768729526,6.885537793944615,3,2,1,1,0,0,0,4,11,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
155279.50310559006,32.2,0.0,6.0,1,5,5,1.0,0.0,0.18633540372670807,66.0,1960.0,43.109714,131.930325,5.01685424396049,1.5735690624010559,0,0,0,0,0,0,0,25,17,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
290000.0,49.0,0.0,0.0,1,12,18,0.6666666666666666,0.0,0.0,1.0,2025.0,43.090089,131.858765,4.094198768729526,6.885537793944615,3,2,1,1,0,0,0,4,11,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
290000.0,48.5,0.0,0.0,1,19,26,0.7307692307692307,0.0,0.0,1.0,2025.0,43.090089,131.858765,4.094198768729526,6.885537793944615,3,2,1,1,0,0,0,4,11,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
290000.0,48.4,0.0,0.0,1,20,26,0.7692307692307693,0.0,0.0,1.0,2025.0,43.090089,131.858765,4.094198768729526,6.885537793944615,3,2,1,1,0,0,0,4,11,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
186781.60919540233,34.8,0.0,8.0,1,4,9,0.4444444444444444,0.0,0.2298850574712644,41.0,1985.0,43.10574,131.961973,8.557356605318937,4.702367098985549,0,0,0,0,0,0,0,21,50,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
290000.0,49.1,0.0,0.0,1,11,18,0.6111111111111112,0.0,0.0,1.0,2025.0,43.090089,131.858765,4.094198768729526,6.885537793944615,3,2,1,1,0,0,0,5,11,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
